office,funding_year,account,start_page,label,check_page,expected,actual,status,basis,second_opinion,independent_sum
CHAPLAIN,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",61,NET PAYROLL EXPENSES,61,219949.84,216349.8,fail,segment,source_mismatch,216349.8
CHAPLAIN,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",61,BANNER NET PAYROLL,61,219949.84,219949.84,ok,banner,,
CHAPLAIN,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",61,BANNER ORGANIZATION TOTALS,61,219949.84,216349.8,fail,banner,,
MAJORITY CONFERENCE COMMITTEE (D),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",62,BANNER NET PAYROLL,62,0.0,0.0,banner_missing,banner,,
MAJORITY CONFERENCE COMMITTEE (D),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",62,BANNER ORGANIZATION TOTALS,62,0.0,0.0,ok,banner,,
MAJORITY CONFERENCE COMMITTEE (D),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",63,BANNER NET PAYROLL,63,0.0,0.0,banner_missing,banner,,
MAJORITY CONFERENCE COMMITTEE (D),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",63,BANNER ORGANIZATION TOTALS,63,0.0,0.0,ok,banner,,
MINORITY CONFERENCE COMMITTEE (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",64,OTHER PERSONNEL COMPENSATION,65,443.88,0.0,component,payroll_component,,
MINORITY CONFERENCE COMMITTEE (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",64,PERSONNEL COMP. FULL-TIME PERMANENT,65,869096.71,0.0,component,payroll_component,,
MINORITY CONFERENCE COMMITTEE (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",64,NET PAYROLL EXPENSES,65,869540.59,869540.59,ok,segment,,
MINORITY CONFERENCE COMMITTEE (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",64,BANNER NET PAYROLL,64,869540.59,869540.59,ok,banner,,
MINORITY CONFERENCE COMMITTEE (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",64,BANNER ORGANIZATION TOTALS,64,869540.59,869540.59,ok,banner,,
MAJORITY POLICY COMMITTEE (D),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",66,BANNER NET PAYROLL,66,0.0,0.0,banner_missing,banner,,
MAJORITY POLICY COMMITTEE (D),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",66,BANNER ORGANIZATION TOTALS,66,0.0,0.0,ok,banner,,
MAJORITY POLICY COMMITTEE (D),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",67,BANNER NET PAYROLL,67,0.0,0.0,banner_missing,banner,,
MAJORITY POLICY COMMITTEE (D),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",67,BANNER ORGANIZATION TOTALS,67,0.0,0.0,ok,banner,,
MINORITY POLICY COMMITTEE (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",68,OTHER PERSONNEL COMPENSATION,68,1615.32,0.0,component,payroll_component,,
MINORITY POLICY COMMITTEE (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",68,PERSONNEL COMP. FULL-TIME PERMANENT,68,788662.85,0.0,component,payroll_component,,
MINORITY POLICY COMMITTEE (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",68,NET PAYROLL EXPENSES,68,790278.17,790278.17,ok,segment,,
MINORITY POLICY COMMITTEE (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",68,BANNER NET PAYROLL,68,790278.17,790278.17,ok,banner,,
MINORITY POLICY COMMITTEE (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",68,BANNER ORGANIZATION TOTALS,68,790278.17,790278.17,ok,banner,,
MAJORITY LEADER (D),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",69,BANNER NET PAYROLL,69,0.0,0.0,banner_missing,banner,,
MAJORITY LEADER (D),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",69,BANNER ORGANIZATION TOTALS,69,0.0,0.0,ok,banner,,
MAJORITY LEADER (D),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",70,BANNER NET PAYROLL,70,0.0,0.0,banner_missing,banner,,
MAJORITY LEADER (D),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",70,BANNER ORGANIZATION TOTALS,70,0.0,0.0,ok,banner,,
MINORITY LEADER (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",71,PERSONNEL COMP. FULL-TIME PERMANENT,72,1228515.73,0.0,component,payroll_component,,
MINORITY LEADER (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",71,NET PAYROLL EXPENSES,72,1228515.73,1328515.73,fail,segment,source_mismatch,1328515.73
MINORITY LEADER (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",71,BANNER NET PAYROLL,71,1228515.73,1228515.73,ok,banner,,
MINORITY LEADER (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",71,BANNER ORGANIZATION TOTALS,71,1228515.73,1328515.73,fail,banner,,
"SECRETARY, MAJORITY CONFERENCE COMM (D)",2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",73,BANNER NET PAYROLL,73,0.0,0.0,banner_missing,banner,,
"SECRETARY, MAJORITY CONFERENCE COMM (D)",2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",73,BANNER ORGANIZATION TOTALS,73,0.0,0.0,ok,banner,,
"SECRETARY, MAJORITY CONFERENCE COMM (D)",2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",74,BANNER NET PAYROLL,74,0.0,0.0,banner_missing,banner,,
"SECRETARY, MAJORITY CONFERENCE COMM (D)",2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",74,BANNER ORGANIZATION TOTALS,74,0.0,0.0,ok,banner,,
"SECRETARY, MINORITY CONFERENCE COMM (D)",2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",75,PERSONNEL COMP. FULL-TIME PERMANENT,75,160729.32,0.0,component,payroll_component,,
"SECRETARY, MINORITY CONFERENCE COMM (D)",2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",75,NET PAYROLL EXPENSES,75,160729.32,160729.32,ok,segment,,
"SECRETARY, MINORITY CONFERENCE COMM (D)",2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",75,BANNER NET PAYROLL,75,160729.32,160729.32,ok,banner,,
"SECRETARY, MINORITY CONFERENCE COMM (D)",2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",75,BANNER ORGANIZATION TOTALS,75,160729.32,160729.32,ok,banner,,
MAJORITY WHIP (D),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",76,BANNER NET PAYROLL,76,0.0,0.0,banner_missing,banner,,
MAJORITY WHIP (D),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",76,BANNER ORGANIZATION TOTALS,76,0.0,0.0,ok,banner,,
MAJORITY WHIP (D),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",77,BANNER NET PAYROLL,77,0.0,0.0,banner_missing,banner,,
MAJORITY WHIP (D),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",77,BANNER ORGANIZATION TOTALS,77,0.0,0.0,ok,banner,,
MINORITY WHIP (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",78,PERSONNEL COMP. FULL-TIME PERMANENT,78,870897.11,0.0,component,payroll_component,,
MINORITY WHIP (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",78,NET PAYROLL EXPENSES,78,870897.11,870897.11,ok,segment,,
MINORITY WHIP (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",78,BANNER NET PAYROLL,78,870897.11,870897.11,ok,banner,,
MINORITY WHIP (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",78,BANNER ORGANIZATION TOTALS,78,870897.11,870897.11,ok,banner,,
OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",79,BANNER NET PAYROLL,79,0.0,0.0,banner_missing,banner,,
OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",79,BANNER ORGANIZATION TOTALS,79,0.0,0.0,ok,banner,,
OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",80,BANNER NET PAYROLL,80,0.0,0.0,banner_missing,banner,,
OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",80,BANNER ORGANIZATION TOTALS,80,0.0,0.0,ok,banner,,
OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",81,PERSONNEL COMP. FULL-TIME PERMANENT,82,1113151.1,0.0,component,payroll_component,,
OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",81,NET PAYROLL EXPENSES,82,1113151.1,1113151.1,ok,segment,,
OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",81,BANNER NET PAYROLL,81,1113151.1,1113151.1,ok,banner,,
OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",81,BANNER ORGANIZATION TOTALS,81,1113151.1,1113151.1,ok,banner,,
PRESIDENT PRO TEMPORE (D),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",83,BANNER NET PAYROLL,83,0.0,0.0,banner_missing,banner,,
PRESIDENT PRO TEMPORE (D),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",83,BANNER ORGANIZATION TOTALS,83,0.0,0.0,ok,banner,,
PRESIDENT PRO TEMPORE (D),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",84,BANNER NET PAYROLL,84,0.0,0.0,banner_missing,banner,,
PRESIDENT PRO TEMPORE (D),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",84,BANNER ORGANIZATION TOTALS,84,0.0,0.0,ok,banner,,
PRESIDENT PRO TEMPORE (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",85,BANNER NET PAYROLL,85,0.0,0.0,banner_missing,banner,,
PRESIDENT PRO TEMPORE (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",85,BANNER ORGANIZATION TOTALS,85,0.0,0.0,ok,banner,,
PRESIDENT PRO TEMPORE (R),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",86,PERSONNEL COMP. FULL-TIME PERMANENT,87,388615.59,0.0,component,payroll_component,,
PRESIDENT PRO TEMPORE (R),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",86,NET PAYROLL EXPENSES,87,388615.59,388615.59,ok,segment,,
PRESIDENT PRO TEMPORE (R),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",86,BANNER NET PAYROLL,86,388615.59,388615.59,ok,banner,,
PRESIDENT PRO TEMPORE (R),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",86,BANNER ORGANIZATION TOTALS,86,388615.59,388615.59,ok,banner,,
MINORITY LEADER (R),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",88,BANNER NET PAYROLL,88,0.0,0.0,banner_missing,banner,,
MINORITY LEADER (R),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",88,BANNER ORGANIZATION TOTALS,88,0.0,0.0,ok,banner,,
MINORITY LEADER (R),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",89,BANNER NET PAYROLL,89,0.0,0.0,banner_missing,banner,,
MINORITY LEADER (R),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",89,BANNER ORGANIZATION TOTALS,89,0.0,0.0,ok,banner,,
,2015,,90,PERSONNEL COMP. FULL-TIME PERMANENT,90,968774.22,0.0,component,payroll_component,,
,2015,,90,NET PAYROLL EXPENSES,90,968774.22,968774.22,ok,segment,,
,2015,,90,BANNER NET PAYROLL,90,968774.22,968774.22,ok,banner,,
,2015,,90,BANNER ORGANIZATION TOTALS,90,968774.22,968774.22,ok,banner,,
"SECRETARY, MINORITY CONFERENCE COMM (R)",2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",91,BANNER NET PAYROLL,91,0.0,0.0,banner_missing,banner,,
"SECRETARY, MINORITY CONFERENCE COMM (R)",2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",91,BANNER ORGANIZATION TOTALS,91,0.0,0.0,ok,banner,,
"SECRETARY, MINORITY CONFERENCE COMM (R)",2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",92,BANNER NET PAYROLL,92,0.0,0.0,banner_missing,banner,,
"SECRETARY, MINORITY CONFERENCE COMM (R)",2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",92,BANNER ORGANIZATION TOTALS,92,0.0,0.0,ok,banner,,
"SECRETARY, MAJORITY CONFERENCE COMM (R)",2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",93,PERSONNEL COMP. FULL-TIME PERMANENT,93,175040.6,0.0,component,payroll_component,,
"SECRETARY, MAJORITY CONFERENCE COMM (R)",2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",93,NET PAYROLL EXPENSES,93,175040.6,175040.6,ok,segment,,
"SECRETARY, MAJORITY CONFERENCE COMM (R)",2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",93,BANNER NET PAYROLL,93,175040.6,175040.6,ok,banner,,
"SECRETARY, MAJORITY CONFERENCE COMM (R)",2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",93,BANNER ORGANIZATION TOTALS,93,175040.6,175040.6,ok,banner,,
MINORITY WHIP (R),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",94,BANNER NET PAYROLL,94,0.0,0.0,banner_missing,banner,,
MINORITY WHIP (R),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",94,BANNER ORGANIZATION TOTALS,94,0.0,0.0,ok,banner,,
MINORITY WHIP (R),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",95,BANNER NET PAYROLL,95,0.0,0.0,banner_missing,banner,,
MINORITY WHIP (R),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",95,BANNER ORGANIZATION TOTALS,95,0.0,0.0,ok,banner,,
MAJORITY WHIP (R),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",96,PERSONNEL COMP. FULL-TIME PERMANENT,96,387399.53,0.0,component,payroll_component,,
MAJORITY WHIP (R),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",96,NET PAYROLL EXPENSES,96,387399.53,387399.53,ok,segment,,
MAJORITY WHIP (R),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",96,BANNER NET PAYROLL,96,387399.53,387399.53,ok,banner,,
MAJORITY WHIP (R),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",96,BANNER ORGANIZATION TOTALS,96,387399.53,387399.53,ok,banner,,
MINORITY CONFERENCE COMMITTEE (R),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",97,BANNER NET PAYROLL,97,0.0,0.0,banner_missing,banner,,
MINORITY CONFERENCE COMMITTEE (R),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",97,BANNER ORGANIZATION TOTALS,97,0.0,0.0,ok,banner,,
MINORITY CONFERENCE COMMITTEE (R),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",98,BANNER NET PAYROLL,98,0.0,0.0,banner_missing,banner,,
MINORITY CONFERENCE COMMITTEE (R),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",98,BANNER ORGANIZATION TOTALS,98,0.0,0.0,ok,banner,,
,2015,,99,PERSONNEL COMP. FULL-TIME PERMANENT,99,696631.77,0.0,component,payroll_component,,
,2015,,99,RE-EMPLOYED ANNUITANTS,99,20340.0,0.0,component,payroll_component,,
,2015,,99,NET PAYROLL EXPENSES,99,716971.77,716971.77,ok,segment,,
,2015,,99,BANNER NET PAYROLL,99,716971.77,716971.77,ok,banner,,
,2015,,99,BANNER ORGANIZATION TOTALS,99,716971.77,716971.77,ok,banner,,
MINORITY POLICY COMMITTEE (R),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",100,BANNER NET PAYROLL,100,0.0,0.0,banner_missing,banner,,
MINORITY POLICY COMMITTEE (R),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",100,BANNER ORGANIZATION TOTALS,100,0.0,0.0,ok,banner,,
MINORITY POLICY COMMITTEE (R),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",101,BANNER NET PAYROLL,101,0.0,0.0,banner_missing,banner,,
MINORITY POLICY COMMITTEE (R),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",101,BANNER ORGANIZATION TOTALS,101,0.0,0.0,ok,banner,,
MAJORITY POLICY COMMITTEE (R),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",102,PERSONNEL COMP. FULL-TIME PERMANENT,102,848182.05,0.0,component,payroll_component,,
MAJORITY POLICY COMMITTEE (R),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",102,NET PAYROLL EXPENSES,102,848182.05,848182.05,ok,segment,,
MAJORITY POLICY COMMITTEE (R),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",102,BANNER NET PAYROLL,102,848182.05,848182.05,ok,banner,,
MAJORITY POLICY COMMITTEE (R),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",102,BANNER ORGANIZATION TOTALS,102,848182.05,848182.05,ok,banner,,
SECRETARY FOR THE MAJORITY (D),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",103,BANNER NET PAYROLL,103,0.0,0.0,banner_missing,banner,,
SECRETARY FOR THE MAJORITY (D),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",103,BANNER ORGANIZATION TOTALS,103,0.0,0.0,ok,banner,,
SECRETARY FOR THE MAJORITY (D),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",104,BANNER NET PAYROLL,104,0.0,0.0,banner_missing,banner,,
SECRETARY FOR THE MAJORITY (D),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",104,BANNER ORGANIZATION TOTALS,104,0.0,0.0,ok,banner,,
SECRETARY FOR THE MINORITY (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",105,PERSONNEL COMP. FULL-TIME PERMANENT,105,447002.43,0.0,component,payroll_component,,
SECRETARY FOR THE MINORITY (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",105,NET PAYROLL EXPENSES,105,447002.43,447002.43,ok,segment,,
SECRETARY FOR THE MINORITY (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",105,BANNER NET PAYROLL,105,447002.43,447002.43,ok,banner,,
SECRETARY FOR THE MINORITY (D),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",105,BANNER ORGANIZATION TOTALS,105,447002.43,447002.43,ok,banner,,
SECRETARY FOR THE MINORITY (R),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",106,BANNER NET PAYROLL,106,0.0,0.0,banner_missing,banner,,
SECRETARY FOR THE MINORITY (R),2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",106,BANNER ORGANIZATION TOTALS,106,0.0,0.0,ok,banner,,
SECRETARY FOR THE MINORITY (R),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",107,BANNER NET PAYROLL,107,0.0,0.0,banner_missing,banner,,
SECRETARY FOR THE MINORITY (R),2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",107,BANNER ORGANIZATION TOTALS,107,0.0,0.0,ok,banner,,
SECRETARY FOR THE MAJORITY (R),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",108,PERSONNEL COMP. FULL-TIME PERMANENT,108,431213.83,0.0,component,payroll_component,,
SECRETARY FOR THE MAJORITY (R),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",108,NET PAYROLL EXPENSES,108,431213.83,431213.83,ok,segment,,
SECRETARY FOR THE MAJORITY (R),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",108,BANNER NET PAYROLL,108,431213.83,431213.83,ok,banner,,
SECRETARY FOR THE MAJORITY (R),2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",108,BANNER ORGANIZATION TOTALS,108,431213.83,431213.83,ok,banner,,
SGT @ ARMS - CENTRAL OPERATIONS,2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",109,BANNER NET PAYROLL,109,0.0,0.0,banner_missing,banner,,
SGT @ ARMS - CENTRAL OPERATIONS,2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",109,BANNER ORGANIZATION TOTALS,109,0.0,0.0,ok,banner,,
SGT @ ARMS - CAPITOL DIVISION,2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",110,BANNER NET PAYROLL,110,0.0,0.0,banner_missing,banner,,
SGT @ ARMS - CAPITOL DIVISION,2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",110,BANNER ORGANIZATION TOTALS,110,0.0,0.0,ok,banner,,
SGT @ ARMS - IT SUPPORT SERVICES,2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",111,BANNER NET PAYROLL,111,0.0,0.0,banner_missing,banner,,
SGT @ ARMS - IT SUPPORT SERVICES,2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",111,BANNER ORGANIZATION TOTALS,111,0.0,0.0,ok,banner,,
SGT @ ARMS - STAFF OFFICES,2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",112,BANNER NET PAYROLL,112,0.0,0.0,banner_missing,banner,,
SGT @ ARMS - STAFF OFFICES,2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",112,BANNER ORGANIZATION TOTALS,112,0.0,0.0,ok,banner,,
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",113,BANNER NET PAYROLL,113,0.0,0.0,banner_missing,banner,,
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2013,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",113,BANNER ORGANIZATION TOTALS,113,0.0,0.0,ok,banner,,
SGT @ ARMS - CENTRAL OPERATIONS,2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",114,BANNER NET PAYROLL,114,0.0,0.0,banner_missing,banner,,
SGT @ ARMS - CENTRAL OPERATIONS,2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",114,BANNER ORGANIZATION TOTALS,114,0.0,0.0,ok,banner,,
SGT @ ARMS - CAPITOL DIVISION,2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",115,BANNER NET PAYROLL,115,0.0,0.0,banner_missing,banner,,
SGT @ ARMS - CAPITOL DIVISION,2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",115,BANNER ORGANIZATION TOTALS,115,0.0,0.0,ok,banner,,
SGT @ ARMS - IT SUPPORT SERVICES,2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",116,BANNER NET PAYROLL,116,0.0,0.0,banner_missing,banner,,
SGT @ ARMS - IT SUPPORT SERVICES,2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",116,BANNER ORGANIZATION TOTALS,116,0.0,0.0,ok,banner,,
SGT @ ARMS - STAFF OFFICES,2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",117,BANNER NET PAYROLL,117,0.0,0.0,banner_missing,banner,,
SGT @ ARMS - STAFF OFFICES,2014,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",117,BANNER ORGANIZATION TOTALS,117,0.0,0.0,ok,banner,,
SGT @ ARMS - CENTRAL OPERATIONS,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",118,OTHER PERSONNEL COMPENSATION,123,12775.59,0.0,component,payroll_component,,
SGT @ ARMS - CENTRAL OPERATIONS,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",118,PERSONNEL COMP. FULL-TIME PERMANENT,123,9774848.18,0.0,component,payroll_component,,
SGT @ ARMS - CENTRAL OPERATIONS,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",118,NET PAYROLL EXPENSES,123,9787623.77,9787623.77,ok,segment,,
SGT @ ARMS - CENTRAL OPERATIONS,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",118,BANNER NET PAYROLL,118,9787623.77,9787623.77,ok,banner,,
SGT @ ARMS - CENTRAL OPERATIONS,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",118,BANNER ORGANIZATION TOTALS,118,9787623.77,9787623.77,ok,banner,,
SGT @ ARMS - CAPITOL DIVISION,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",124,OTHER PERSONNEL COMPENSATION,129,8266.28,0.0,component,payroll_component,,
SGT @ ARMS - CAPITOL DIVISION,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",124,PERSONNEL COMP. FULL-TIME PERMANENT,129,7735104.86,0.0,component,payroll_component,,
SGT @ ARMS - CAPITOL DIVISION,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",124,RE-EMPLOYED ANNUITANTS,129,28020.0,0.0,component,payroll_component,,
SGT @ ARMS - CAPITOL DIVISION,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",124,NET PAYROLL EXPENSES,130,7771391.14,7771447.43,fail,segment,inconclusive,7743427.43
SGT @ ARMS - CAPITOL DIVISION,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",124,BANNER NET PAYROLL,124,7771391.14,7771391.14,ok,banner,,
SGT @ ARMS - CAPITOL DIVISION,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",124,BANNER ORGANIZATION TOTALS,124,7771391.14,7771447.43,fail,banner,,
SGT @ ARMS - IT SUPPORT SERVICES,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",131,OTHER PERSONNEL COMPENSATION,132,20230.32,0.0,component,payroll_component,,
SGT @ ARMS - IT SUPPORT SERVICES,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",131,PERSONNEL COMP. FULL-TIME PERMANENT,132,3601531.46,0.0,component,payroll_component,,
SGT @ ARMS - IT SUPPORT SERVICES,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",131,NET PAYROLL EXPENSES,133,3621761.78,3621761.78,ok,segment,,
SGT @ ARMS - IT SUPPORT SERVICES,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",131,BANNER NET PAYROLL,131,3621761.78,3621761.78,ok,banner,,
SGT @ ARMS - IT SUPPORT SERVICES,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",131,BANNER ORGANIZATION TOTALS,131,3621761.78,3621761.78,ok,banner,,
SGT @ ARMS - STAFF OFFICES,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",134,PERSONNEL COMP. FULL-TIME PERMANENT,136,4870381.92,0.0,component,payroll_component,,
SGT @ ARMS - STAFF OFFICES,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",134,NET PAYROLL EXPENSES,136,4870381.92,4870381.92,ok,segment,,
SGT @ ARMS - STAFF OFFICES,2015,"SALARIES, OFFICERS AND EMPLOYEES, SENATE",134,BANNER NET PAYROLL,134,4870381.92,4870381.92,ok,banner,,
