severity,reason,source_doc,source_pdf,reference_page,office,funding_year,label,expected,detail,exception_key
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,471,SENATOR MARK BEGICH,2011,BANNER ORGANIZATION TOTALS,1630985.98,status=fail; banner=1630985.98; parsed_body=1602006.34. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|471|SENATOR MARK BEGICH|2011|BANNER ORGANIZATION TOTALS|1630985.98
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,478,SENATOR MICHAEL BENNET,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|478|SENATOR MICHAEL BENNET|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,479,SENATOR MICHAEL BENNET,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|479|SENATOR MICHAEL BENNET|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,480,SENATOR MICHAEL BENNET,2011,BANNER ORGANIZATION TOTALS,1513299.5,status=warn; banner=1513299.5; parsed_body=1449685.24. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|480|SENATOR MICHAEL BENNET|2011|BANNER ORGANIZATION TOTALS|1513299.5
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,494,SENATOR ROBERT F. BENNETT,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|494|SENATOR ROBERT F. BENNETT|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,495,SENATOR ROBERT F. BENNETT,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|495|SENATOR ROBERT F. BENNETT|2010|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,496,SENATOR ROBERT F. BENNETT,2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|496|SENATOR ROBERT F. BENNETT|2011|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,496,SENATOR ROBERT F. BENNETT,2011,BANNER ORGANIZATION TOTALS,64.98,status=warn; banner=64.98; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|496|SENATOR ROBERT F. BENNETT|2011|BANNER ORGANIZATION TOTALS|64.98
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,497,"SENATOR JOSEPH R. BIDEN, JR.",2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc4|banner_check_missing|497|SENATOR JOSEPH R. BIDEN, JR.|2009|BANNER NET PAYROLL|0.0"
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,498,SENATOR JEFF BINGAMAN,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|498|SENATOR JEFF BINGAMAN|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,499,SENATOR JEFF BINGAMAN,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|499|SENATOR JEFF BINGAMAN|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,500,SENATOR JEFF BINGAMAN,2011,BANNER ORGANIZATION TOTALS,1441915.28,status=warn; banner=1441915.28; parsed_body=1383074.51. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|500|SENATOR JEFF BINGAMAN|2011|BANNER ORGANIZATION TOTALS|1441915.28
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,519,SENATOR RICHARD BLUMENTHAL,2011,BANNER ORGANIZATION TOTALS,1421307.11,status=warn; banner=1421307.11; parsed_body=1370162.62. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|519|SENATOR RICHARD BLUMENTHAL|2011|BANNER ORGANIZATION TOTALS|1421307.11
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,529,SENATOR ROY BLUNT,2011,BANNER ORGANIZATION TOTALS,1548339.11,status=warn; banner=1548339.11; parsed_body=1499096.36. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|529|SENATOR ROY BLUNT|2011|BANNER ORGANIZATION TOTALS|1548339.11
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,549,SENATOR CHRISTOPHER S. BOND,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|549|SENATOR CHRISTOPHER S. BOND|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,550,SENATOR CHRISTOPHER S. BOND,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|550|SENATOR CHRISTOPHER S. BOND|2010|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,551,SENATOR CHRISTOPHER S. BOND,2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|551|SENATOR CHRISTOPHER S. BOND|2011|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,552,SENATOR JOHN BOOZMAN,2011,BANNER ORGANIZATION TOTALS,1292686.33,status=warn; banner=1292686.33; parsed_body=1220672.88. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|552|SENATOR JOHN BOOZMAN|2011|BANNER ORGANIZATION TOTALS|1292686.33
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,578,SENATOR BARBARA BOXER,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|578|SENATOR BARBARA BOXER|2009|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,578,SENATOR BARBARA BOXER,2009,BANNER ORGANIZATION TOTALS,32.82,status=warn; banner=32.82; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|578|SENATOR BARBARA BOXER|2009|BANNER ORGANIZATION TOTALS|32.82
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,579,SENATOR BARBARA BOXER,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|579|SENATOR BARBARA BOXER|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,579,SENATOR BARBARA BOXER,2010,BANNER ORGANIZATION TOTALS,58.21,status=warn; banner=58.21; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|579|SENATOR BARBARA BOXER|2010|BANNER ORGANIZATION TOTALS|58.21
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,580,SENATOR BARBARA BOXER,2011,BANNER ORGANIZATION TOTALS,2447906.75,status=fail; banner=2447906.75; parsed_body=2416281.48. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|580|SENATOR BARBARA BOXER|2011|BANNER ORGANIZATION TOTALS|2447906.75
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,597,SENATOR SCOTT P. BROWN,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|597|SENATOR SCOTT P. BROWN|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,598,SENATOR SCOTT P. BROWN,2011,BANNER ORGANIZATION TOTALS,1426340.02,status=warn; banner=1426340.02; parsed_body=1361095.45. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|598|SENATOR SCOTT P. BROWN|2011|BANNER ORGANIZATION TOTALS|1426340.02
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,613,SENATOR SHERROD BROWN,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|613|SENATOR SHERROD BROWN|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,614,SENATOR SHERROD BROWN,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|614|SENATOR SHERROD BROWN|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,614,SENATOR SHERROD BROWN,2010,BANNER ORGANIZATION TOTALS,390.0,status=warn; banner=390.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|614|SENATOR SHERROD BROWN|2010|BANNER ORGANIZATION TOTALS|390.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,615,SENATOR SHERROD BROWN,2011,BANNER ORGANIZATION TOTALS,1771883.68,status=warn; banner=1771883.68; parsed_body=1637717.91. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|615|SENATOR SHERROD BROWN|2011|BANNER ORGANIZATION TOTALS|1771883.68
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,645,SENATOR SAM D. BROWNBACK,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|645|SENATOR SAM D. BROWNBACK|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,646,SENATOR SAM D. BROWNBACK,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|646|SENATOR SAM D. BROWNBACK|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,646,SENATOR SAM D. BROWNBACK,2010,BANNER ORGANIZATION TOTALS,163.3,status=warn; banner=163.3; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|646|SENATOR SAM D. BROWNBACK|2010|BANNER ORGANIZATION TOTALS|163.3
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,647,SENATOR SAM D. BROWNBACK,2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|647|SENATOR SAM D. BROWNBACK|2011|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,647,SENATOR SAM D. BROWNBACK,2011,BANNER ORGANIZATION TOTALS,407.13,status=warn; banner=407.13; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|647|SENATOR SAM D. BROWNBACK|2011|BANNER ORGANIZATION TOTALS|407.13
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,648,SENATOR JIM BUNNING,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|648|SENATOR JIM BUNNING|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,649,SENATOR JIM BUNNING,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|649|SENATOR JIM BUNNING|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,649,SENATOR JIM BUNNING,2010,BANNER ORGANIZATION TOTALS,30.98,status=warn; banner=30.98; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|649|SENATOR JIM BUNNING|2010|BANNER ORGANIZATION TOTALS|30.98
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,650,SENATOR JIM BUNNING,2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|650|SENATOR JIM BUNNING|2011|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,650,SENATOR JIM BUNNING,2011,BANNER ORGANIZATION TOTALS,1447.58,status=warn; banner=1447.58; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|650|SENATOR JIM BUNNING|2011|BANNER ORGANIZATION TOTALS|1447.58
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,651,SENATOR RICHARD BURR,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|651|SENATOR RICHARD BURR|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,652,SENATOR RICHARD BURR,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|652|SENATOR RICHARD BURR|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,652,SENATOR RICHARD BURR,2010,BANNER ORGANIZATION TOTALS,635.08,status=fail; banner=635.08; parsed_body=1246.91. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|652|SENATOR RICHARD BURR|2010|BANNER ORGANIZATION TOTALS|635.08
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,653,SENATOR RICHARD BURR,2011,BANNER ORGANIZATION TOTALS,1401084.42,status=warn; banner=1401084.42; parsed_body=1336354.76. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|653|SENATOR RICHARD BURR|2011|BANNER ORGANIZATION TOTALS|1401084.42
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,663,SENATOR ROLAND BURRIS,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|663|SENATOR ROLAND BURRIS|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,664,SENATOR ROLAND BURRIS,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|664|SENATOR ROLAND BURRIS|2010|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,665,SENATOR ROLAND BURRIS,2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|665|SENATOR ROLAND BURRIS|2011|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,666,SENATOR ROBERT C. BYRD,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|666|SENATOR ROBERT C. BYRD|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,667,SENATOR ROBERT C. BYRD,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|667|SENATOR ROBERT C. BYRD|2010|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,668,SENATOR MARIA CANTWELL,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|668|SENATOR MARIA CANTWELL|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,669,SENATOR MARIA CANTWELL,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|669|SENATOR MARIA CANTWELL|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,670,SENATOR MARIA CANTWELL,2011,BANNER ORGANIZATION TOTALS,1394498.3,status=warn; banner=1394498.3; parsed_body=1336834.22. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|670|SENATOR MARIA CANTWELL|2011|BANNER ORGANIZATION TOTALS|1394498.3
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,686,SENATOR BENJAMIN L CARDIN,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|686|SENATOR BENJAMIN L CARDIN|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,687,SENATOR BENJAMIN L CARDIN,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|687|SENATOR BENJAMIN L CARDIN|2010|BANNER NET PAYROLL|0.0
