office,funding_year,account,start_page,label,check_page,expected,actual,status,basis,second_opinion,independent_sum
"BANKING, HOUSING AND URBAN AFFAIRS S.RES. 70D (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2507,BANNER NET PAYROLL,2507,0.0,0.0,banner_missing,banner,,
"BANKING, HOUSING AND URBAN AFFAIRS S.RES. 70D (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2507,BANNER ORGANIZATION TOTALS,2507,19779.7,19779.7,ok,banner,,
"BANKING, HOUSING AND URBAN AFFAIRS S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2508,PERSONNEL BENEFITS,2508,644.93,0.0,no_records,segment,,
"BANKING, HOUSING AND URBAN AFFAIRS S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2508,NET PAYROLL EXPENSES,2508,644.93,644.93,ok,block_running_total,,
"BANKING, HOUSING AND URBAN AFFAIRS S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2508,TRAVEL AND TRANSPORTATION OF PERSONS,2508,526.56,526.56,ok,segment,,
"BANKING, HOUSING AND URBAN AFFAIRS S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2508,OTHER CONTRACTUAL SERVICES,2509,1901.6,1901.6,ok,segment,,
"BANKING, HOUSING AND URBAN AFFAIRS S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2508,ACQUISITION OF ASSETS,2509,80908.39,80908.39,ok,segment,,
"BANKING, HOUSING AND URBAN AFFAIRS S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2508,BANNER NET PAYROLL,2508,644.93,644.93,ok,banner,,
"BANKING, HOUSING AND URBAN AFFAIRS S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2508,BANNER ORGANIZATION TOTALS,2508,103646.91,83981.48,fail,banner,,
"BANKING, HOUSING AND URBAN AFFAIRS S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2510,PERSONNEL COMP. FULL-TIME PERMANENT,2512,3242866.95,3242866.95,ok,segment,,
"BANKING, HOUSING AND URBAN AFFAIRS S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2510,PERSONNEL BENEFITS,2512,4819.85,0.0,no_records,segment,,
"BANKING, HOUSING AND URBAN AFFAIRS S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2510,NET PAYROLL EXPENSES,2512,3247686.8,3247686.8,ok,block_running_total,,
"BANKING, HOUSING AND URBAN AFFAIRS S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2510,TRAVEL AND TRANSPORTATION OF PERSONS,2513,6142.29,6142.29,ok,segment,,
"BANKING, HOUSING AND URBAN AFFAIRS S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2510,OTHER CONTRACTUAL SERVICES,2513,15617.5,15617.5,ok,segment,,
"BANKING, HOUSING AND URBAN AFFAIRS S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2510,BANNER NET PAYROLL,2510,3247686.8,3247686.8,ok,banner,,
"BANKING, HOUSING AND URBAN AFFAIRS S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2510,BANNER ORGANIZATION TOTALS,2510,3317381.2,3269446.59,fail,banner,,
BUDGET S.RES. 70C (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2514,BANNER NET PAYROLL,2514,0.0,0.0,banner_missing,banner,,
BUDGET S.RES. 70C (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2514,BANNER ORGANIZATION TOTALS,2514,0.0,0.0,ok,banner,,
BUDGET S.RES. 70D (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2515,BANNER NET PAYROLL,2515,0.0,0.0,banner_missing,banner,,
BUDGET S.RES. 70D (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2515,BANNER ORGANIZATION TOTALS,2515,0.0,0.0,ok,banner,,
BUDGET S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2516,TRAVEL AND TRANSPORTATION OF PERSONS,2516,1019.07,1019.07,ok,segment,,
BUDGET S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2516,OTHER CONTRACTUAL SERVICES,2516,2160.0,2160.0,ok,segment,,
BUDGET S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2516,ACQUISITION OF ASSETS,2516,2746.95,2746.95,ok,segment,,
BUDGET S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2516,BANNER NET PAYROLL,2516,1019.07,0.0,banner_missing,banner,,
BUDGET S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2516,BANNER ORGANIZATION TOTALS,2516,60841.88,5926.02,fail,banner,,
BUDGET S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2517,PERSONNEL COMP. FULL-TIME PERMANENT,2518,2616047.6,2616047.6,ok,segment,,
BUDGET S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2517,PERSONNEL BENEFITS,2518,6892.0,0.0,no_records,segment,,
BUDGET S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2517,NET PAYROLL EXPENSES,2518,2622939.6,2622939.6,ok,block_running_total,,
BUDGET S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2517,TRAVEL AND TRANSPORTATION OF PERSONS,2519,5942.6,5942.6,ok,segment,,
BUDGET S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2517,OTHER CONTRACTUAL SERVICES,2519,4437.0,4437.0,ok,segment,,
BUDGET S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2517,BANNER NET PAYROLL,2517,2622939.6,2622939.6,ok,banner,,
BUDGET S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2517,BANNER ORGANIZATION TOTALS,2517,2655093.62,2633319.2,fail,banner,,
"COMMERCE, SCIENCE AND TRANSPORTATION S.RES. 70C (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2520,BANNER NET PAYROLL,2520,0.0,0.0,banner_missing,banner,,
"COMMERCE, SCIENCE AND TRANSPORTATION S.RES. 70C (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2520,BANNER ORGANIZATION TOTALS,2520,0.0,0.0,ok,banner,,
"COMMERCE, SCIENCE AND TRANSPORTATION S.RES. 70D (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2521,PERSONNEL BENEFITS,2521,86.0,0.0,no_records,segment,,
"COMMERCE, SCIENCE AND TRANSPORTATION S.RES. 70D (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2521,NET PAYROLL EXPENSES,2521,86.0,86.0,ok,block_running_total,,
"COMMERCE, SCIENCE AND TRANSPORTATION S.RES. 70D (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2521,BANNER NET PAYROLL,2521,86.0,86.0,ok,banner,,
"COMMERCE, SCIENCE AND TRANSPORTATION S.RES. 70D (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2521,BANNER ORGANIZATION TOTALS,2521,86.0,86.0,ok,banner,,
"COMMERCE, SCIENCE AND TRANSPORTATION S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2522,TRAVEL AND TRANSPORTATION OF PERSONS,2522,1653.94,1653.94,ok,segment,,
"COMMERCE, SCIENCE AND TRANSPORTATION S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2522,OTHER CONTRACTUAL SERVICES,2522,5870.4,5870.4,ok,segment,,
"COMMERCE, SCIENCE AND TRANSPORTATION S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2522,ACQUISITION OF ASSETS,2522,32643.94,32643.94,ok,segment,,
"COMMERCE, SCIENCE AND TRANSPORTATION S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2522,BANNER NET PAYROLL,2522,1653.94,0.0,banner_missing,banner,,
"COMMERCE, SCIENCE AND TRANSPORTATION S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2522,BANNER ORGANIZATION TOTALS,2522,156637.99,40168.28,fail,banner,,
"COMMERCE, SCIENCE AND TRANSPORTATION S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2523,PERSONNEL COMP. FULL-TIME PERMANENT,2525,4036004.67,4036004.67,ok,segment,,
"COMMERCE, SCIENCE AND TRANSPORTATION S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2523,RE-EMPLOYED ANNUITANTS,2525,33840.0,0.0,no_records,segment,,
"COMMERCE, SCIENCE AND TRANSPORTATION S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2523,PERSONNEL BENEFITS,2525,8599.71,0.0,no_records,segment,,
"COMMERCE, SCIENCE AND TRANSPORTATION S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2523,NET PAYROLL EXPENSES,2525,4078444.38,4078444.38,ok,block_running_total,,
"COMMERCE, SCIENCE AND TRANSPORTATION S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2523,TRAVEL AND TRANSPORTATION OF PERSONS,2526,12171.45,12171.45,ok,segment,,
"COMMERCE, SCIENCE AND TRANSPORTATION S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2523,OTHER CONTRACTUAL SERVICES,2526,14306.08,14306.08,ok,segment,,
"COMMERCE, SCIENCE AND TRANSPORTATION S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2523,BANNER NET PAYROLL,2523,4084130.14,4078444.38,fail,banner,,
"COMMERCE, SCIENCE AND TRANSPORTATION S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,,2523,BANNER ORGANIZATION TOTALS,2523,4135297.6,4104921.91,fail,banner,,
ENERGY AND NATURAL RESOURCES S.RES. 70C (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2527,BANNER NET PAYROLL,2527,0.0,0.0,banner_missing,banner,,
ENERGY AND NATURAL RESOURCES S.RES. 70C (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2527,BANNER ORGANIZATION TOTALS,2527,0.0,0.0,ok,banner,,
ENERGY AND NATURAL RESOURCES S.RES. 70D (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2528,BANNER NET PAYROLL,2528,0.0,0.0,banner_missing,banner,,
ENERGY AND NATURAL RESOURCES S.RES. 70D (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2528,BANNER ORGANIZATION TOTALS,2528,0.0,0.0,ok,banner,,
ENERGY AND NATURAL RESOURCES S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2529,PERSONNEL BENEFITS,2529,135.7,0.0,no_records,segment,,
ENERGY AND NATURAL RESOURCES S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2529,NET PAYROLL EXPENSES,2529,135.7,135.7,ok,block_running_total,,
ENERGY AND NATURAL RESOURCES S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2529,TRAVEL AND TRANSPORTATION OF PERSONS,2530,10111.0,10111.0,ok,segment,,
ENERGY AND NATURAL RESOURCES S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2529,OTHER CONTRACTUAL SERVICES,2530,1657.0,1657.0,ok,segment,,
ENERGY AND NATURAL RESOURCES S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2529,ACQUISITION OF ASSETS,2530,2057.12,2057.12,ok,segment,,
ENERGY AND NATURAL RESOURCES S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2529,BANNER NET PAYROLL,2529,10111.0,135.7,fail,banner,,
ENERGY AND NATURAL RESOURCES S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2529,BANNER ORGANIZATION TOTALS,2529,179978.04,13960.82,fail,banner,,
ENERGY AND NATURAL RESOURCES S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2531,PERSONNEL COMP. FULL-TIME PERMANENT,2532,2346753.26,2346753.26,ok,segment,,
ENERGY AND NATURAL RESOURCES S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2531,RE-EMPLOYED ANNUITANTS,2532,12708.0,0.0,no_records,segment,,
ENERGY AND NATURAL RESOURCES S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2531,PERSONNEL BENEFITS,2532,4194.65,0.0,no_records,segment,,
ENERGY AND NATURAL RESOURCES S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2531,NET PAYROLL EXPENSES,2532,2363655.91,2363655.91,ok,block_running_total,,
ENERGY AND NATURAL RESOURCES S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2531,TRAVEL AND TRANSPORTATION OF PERSONS,2533,3041.7,3041.7,ok,segment,,
ENERGY AND NATURAL RESOURCES S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2531,OTHER CONTRACTUAL SERVICES,2533,6641.0,6641.0,ok,segment,,
ENERGY AND NATURAL RESOURCES S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2531,BANNER NET PAYROLL,2531,2363655.91,2363655.91,ok,banner,,
ENERGY AND NATURAL RESOURCES S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2531,BANNER ORGANIZATION TOTALS,2531,2390553.33,2373338.61,fail,banner,,
ENVIRONMENT AND PUBLIC WORKS S.RES. 70C (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2534,BANNER NET PAYROLL,2534,0.0,0.0,banner_missing,banner,,
ENVIRONMENT AND PUBLIC WORKS S.RES. 70C (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2534,BANNER ORGANIZATION TOTALS,2534,0.0,0.0,ok,banner,,
ENVIRONMENT AND PUBLIC WORKS S.RES. 70D (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2535,BANNER NET PAYROLL,2535,0.0,0.0,banner_missing,banner,,
ENVIRONMENT AND PUBLIC WORKS S.RES. 70D (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2535,BANNER ORGANIZATION TOTALS,2535,0.0,0.0,ok,banner,,
ENVIRONMENT AND PUBLIC WORKS S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2536,PERSONNEL BENEFITS,2536,259.85,0.0,no_records,segment,,
ENVIRONMENT AND PUBLIC WORKS S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2536,NET PAYROLL EXPENSES,2536,259.85,259.85,ok,block_running_total,,
ENVIRONMENT AND PUBLIC WORKS S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2536,TRAVEL AND TRANSPORTATION OF PERSONS,2536,467.98,467.98,ok,segment,,
ENVIRONMENT AND PUBLIC WORKS S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2536,OTHER CONTRACTUAL SERVICES,2536,2088.0,2088.0,ok,segment,,
ENVIRONMENT AND PUBLIC WORKS S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2536,BANNER NET PAYROLL,2536,259.85,259.85,ok,banner,,
ENVIRONMENT AND PUBLIC WORKS S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2536,BANNER ORGANIZATION TOTALS,2536,34938.71,2815.83,fail,banner,,
ENVIRONMENT AND PUBLIC WORKS S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2537,PERSONNEL COMP. FULL-TIME PERMANENT,2538,2426886.39,2426886.39,ok,segment,,
ENVIRONMENT AND PUBLIC WORKS S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2537,RE-EMPLOYED ANNUITANTS,2538,17303.09,0.0,no_records,segment,,
ENVIRONMENT AND PUBLIC WORKS S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2537,PERSONNEL BENEFITS,2538,2793.94,0.0,no_records,segment,,
ENVIRONMENT AND PUBLIC WORKS S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2537,NET PAYROLL EXPENSES,2538,2446983.42,2446983.42,ok,block_running_total,,
ENVIRONMENT AND PUBLIC WORKS S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2537,TRAVEL AND TRANSPORTATION OF PERSONS,2539,7909.84,7909.84,ok,segment,,
ENVIRONMENT AND PUBLIC WORKS S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2537,OTHER CONTRACTUAL SERVICES,2540,10988.41,10988.41,ok,segment,,
ENVIRONMENT AND PUBLIC WORKS S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2537,BANNER NET PAYROLL,2537,2446983.42,2446983.42,ok,banner,,
ENVIRONMENT AND PUBLIC WORKS S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2537,BANNER ORGANIZATION TOTALS,2537,2638081.96,2465881.67,fail,banner,,
ETHICS COMMITTEE ON ETHICS - FY 2022 EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2541,BANNER NET PAYROLL,2541,0.0,0.0,banner_missing,banner,,
ETHICS COMMITTEE ON ETHICS - FY 2022 EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2541,BANNER ORGANIZATION TOTALS,2541,0.0,0.0,ok,banner,,
ETHICS COMMITTEE ON ETHICS - FY 2023 EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2542,PERSONNEL BENEFITS,2542,370.18,0.0,no_records,segment,,
ETHICS COMMITTEE ON ETHICS - FY 2023 EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2542,NET PAYROLL EXPENSES,2542,370.18,370.18,ok,block_running_total,,
ETHICS COMMITTEE ON ETHICS - FY 2023 EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2542,BANNER NET PAYROLL,2542,24524.35,370.18,fail,banner,,
ETHICS COMMITTEE ON ETHICS - FY 2023 EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2542,BANNER ORGANIZATION TOTALS,2542,31038.88,370.18,fail,banner,,
ETHICS COMMITTEE ON ETHICS - FY 2024 EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2543,PERSONNEL COMP. FULL-TIME PERMANENT,2543,731308.31,731308.31,ok,segment,,
ETHICS COMMITTEE ON ETHICS - FY 2024 EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2543,PERSONNEL BENEFITS,2543,260447.37,0.0,no_records,segment,,
ETHICS COMMITTEE ON ETHICS - FY 2024 EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2543,NET PAYROLL EXPENSES,2543,991755.68,991755.68,ok,block_running_total,,
ETHICS COMMITTEE ON ETHICS - FY 2024 EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2543,TRAVEL AND TRANSPORTATION OF PERSONS,2544,272.56,272.56,ok,segment,,
ETHICS COMMITTEE ON ETHICS - FY 2024 EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2543,OTHER CONTRACTUAL SERVICES,2544,2066.0,2066.0,ok,segment,,
ETHICS COMMITTEE ON ETHICS - FY 2024 EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2543,BANNER NET PAYROLL,2543,1063047.32,991755.68,fail,banner,,
ETHICS COMMITTEE ON ETHICS - FY 2024 EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2543,BANNER ORGANIZATION TOTALS,2543,1068063.3,994094.24,fail,banner,,
FINANCE S.RES. 70C (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2545,BANNER NET PAYROLL,2545,0.0,0.0,banner_missing,banner,,
FINANCE S.RES. 70C (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2545,BANNER ORGANIZATION TOTALS,2545,0.0,0.0,ok,banner,,
FINANCE S.RES. 70D (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2546,BANNER NET PAYROLL,2546,0.0,0.0,banner_missing,banner,,
FINANCE S.RES. 70D (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2546,BANNER ORGANIZATION TOTALS,2546,0.0,0.0,ok,banner,,
FINANCE S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2547,PERSONNEL BENEFITS,2547,889.71,0.0,no_records,segment,,
FINANCE S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2547,NET PAYROLL EXPENSES,2547,889.71,889.71,ok,block_running_total,,
FINANCE S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2547,TRAVEL AND TRANSPORTATION OF PERSONS,2547,3570.24,3570.24,ok,segment,,
FINANCE S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2547,OTHER CONTRACTUAL SERVICES,2548,2096.0,2096.0,ok,segment,,
FINANCE S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2547,ACQUISITION OF ASSETS,2548,16591.77,16591.77,ok,segment,,
FINANCE S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2547,BANNER NET PAYROLL,2547,3570.24,889.71,fail,banner,,
FINANCE S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2547,BANNER ORGANIZATION TOTALS,2547,38928.83,23147.72,fail,banner,,
FINANCE S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2549,PERSONNEL COMP. FULL-TIME PERMANENT,2551,5086698.97,5086698.97,ok,segment,,
FINANCE S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2549,PERSONNEL BENEFITS,2551,5189.7,0.0,no_records,segment,,
FINANCE S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2549,NET PAYROLL EXPENSES,2551,5091888.67,5091888.67,ok,block_running_total,,
FINANCE S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2549,TRAVEL AND TRANSPORTATION OF PERSONS,2552,6955.73,6955.73,ok,segment,,
FINANCE S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2549,OTHER CONTRACTUAL SERVICES,2552,6830.0,6830.0,ok,segment,,
FINANCE S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2549,ACQUISITION OF ASSETS,2552,35.71,35.71,ok,segment,,
FINANCE S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2549,BANNER NET PAYROLL,2549,5091888.67,5091888.67,ok,banner,,
FINANCE S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2549,BANNER ORGANIZATION TOTALS,2549,5132405.1,5105710.11,fail,banner,,
FOREIGN RELATIONS S.RES. 70C (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2553,TRAVEL AND TRANSPORTATION OF PERSONS,2553,409.45,409.45,ok,segment,,
FOREIGN RELATIONS S.RES. 70C (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2553,OTHER CONTRACTUAL SERVICES,2553,-1468.49,-1468.49,ok,segment,,
FOREIGN RELATIONS S.RES. 70C (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2553,BANNER NET PAYROLL,2553,409.45,0.0,banner_missing,banner,,
FOREIGN RELATIONS S.RES. 70C (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2553,BANNER ORGANIZATION TOTALS,2553,409.45,1059.04,fail,banner,,
FOREIGN RELATIONS S.RES. 70D (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2554,TRAVEL AND TRANSPORTATION OF PERSONS,2554,114.65,114.65,ok,segment,,
FOREIGN RELATIONS S.RES. 70D (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2554,BANNER NET PAYROLL,2554,114.65,0.0,banner_missing,banner,,
FOREIGN RELATIONS S.RES. 70D (117TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2554,BANNER ORGANIZATION TOTALS,2554,114.65,114.65,ok,banner,,
FOREIGN RELATIONS S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2555,PERSONNEL BENEFITS,2555,1776.7,0.0,no_records,segment,,
FOREIGN RELATIONS S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2555,NET PAYROLL EXPENSES,2555,1776.7,1776.7,ok,block_running_total,,
FOREIGN RELATIONS S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2555,TRAVEL AND TRANSPORTATION OF PERSONS,2556,9821.99,8433.05,fail,segment,source_mismatch,8433.05
FOREIGN RELATIONS S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2555,OTHER CONTRACTUAL SERVICES,2556,2858.39,2858.39,ok,segment,,
FOREIGN RELATIONS S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2555,ACQUISITION OF ASSETS,2556,18029.2,18029.2,ok,segment,,
FOREIGN RELATIONS S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2555,BANNER NET PAYROLL,2555,1776.7,1776.7,ok,banner,,
FOREIGN RELATIONS S.RES. 59B (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2555,BANNER ORGANIZATION TOTALS,2555,89388.83,31097.34,fail,banner,,
FOREIGN RELATIONS S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2557,PERSONNEL COMP. FULL-TIME PERMANENT,2559,4219207.78,4219207.78,ok,segment,,
FOREIGN RELATIONS S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2557,PERSONNEL BENEFITS,2559,10544.54,0.0,no_records,segment,,
FOREIGN RELATIONS S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2557,NET PAYROLL EXPENSES,2559,4229752.32,4229752.32,ok,block_running_total,,
FOREIGN RELATIONS S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2557,TRAVEL AND TRANSPORTATION OF PERSONS,2565,35152.08,35152.08,ok,segment,,
FOREIGN RELATIONS S.RES. 59C (118TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,,2557,OTHER CONTRACTUAL SERVICES,2565,14066.3,14066.3,ok,segment,,
