office,funding_year,start_page,status,banner_status,record_count,rows_quarantined,records_checked,dollars_checked,dollars_unchecked,amount_parse_failures,pages_skipped
SENATOR TOM UDALL,2019,1918,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - UDALL,2019,1919,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TOM UDALL,2020,1920,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - UDALL,2020,1921,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TOM UDALL,2021,1922,ok,fail,1,0,1,258.78,0.0,0,0
INTERN COMPENSATION - UDALL,2021,1923,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CHRIS VAN HOLLEN,2019,1924,ok,banner_missing,1,0,1,523.6,0.0,0,0
INTERN COMPENSATION - VAN HOLLEN,2019,1925,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CHRIS VAN HOLLEN,2020,1926,ok,fail,7,0,7,54101.49,0.0,0,0
INTERN COMPENSATION - VAN HOLLEN,2020,1927,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CHRIS VAN HOLLEN,2021,1928,ok,fail,157,0,157,1934513.86,0.0,0,0
INTERN COMPENSATION - VAN HOLLEN,2021,1934,ok,fail,15,0,15,55603.92,0.0,0,0
SENATOR MARK WARNER,2019,1935,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - WARNER,2019,1936,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARK WARNER,2020,1937,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - WARNER,2020,1938,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARK WARNER,2021,1939,ok,fail,273,0,273,2007687.21,0.0,0,0
INTERN COMPENSATION - WARNER,2021,1949,ok,fail,37,0,37,39799.82,0.0,0,0
SENATOR RAPHAEL WARNOCK,2021,1951,ok,fail,541,0,541,1863929.77,0.0,0,0
INTERN COMPENSATION - WARNOCK,2021,1971,ok,ok,12,0,12,29993.26,0.0,0,0
SENATOR ELIZABETH WARREN,2019,1972,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - WARREN,2019,1973,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ELIZABETH WARREN,2020,1974,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - WARREN,2020,1975,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ELIZABETH WARREN,2021,1976,ok,fail,145,0,145,2005127.39,0.0,0,0
INTERN COMPENSATION - WARREN,2021,1981,ok,ok,15,0,15,9144.33,0.0,0,0
SENATOR SHELDON WHITEHOUSE,2019,1982,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - WHITEHOUSE,2019,1983,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR SHELDON WHITEHOUSE,2020,1984,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - WHITEHOUSE,2020,1985,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR SHELDON WHITEHOUSE,2021,1986,ok,fail,118,0,118,1612209.77,0.0,0,0
INTERN COMPENSATION - WHITEHOUSE,2021,1990,ok,ok,5,0,5,8999.77,0.0,0,0
SENATOR ROGER WICKER,2019,1991,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - WICKER,2019,1992,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ROGER WICKER,2020,1993,ok,banner_missing,3,0,3,7210.25,0.0,0,0
INTERN COMPENSATION - WICKER,2020,1994,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ROGER WICKER,2021,1995,ok,fail,225,0,225,1600788.17,0.0,0,0
INTERN COMPENSATION - WICKER,2021,2004,ok,fail,22,0,22,32019.08,0.0,0,0
SENATOR RON WYDEN,2019,2005,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - WYDEN,2019,2006,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RON WYDEN,2020,2007,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - WYDEN,2020,2008,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RON WYDEN,2021,2009,ok,fail,228,0,228,1762027.1,0.0,0,0
INTERN COMPENSATION - WYDEN,2021,2017,ok,ok,6,0,6,25056.93,0.0,0,0
SENATOR TODD YOUNG,2019,2018,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - YOUNG,2019,2019,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TODD YOUNG,2020,2020,ok,fail,2,0,2,1566.5,0.0,0,0
INTERN COMPENSATION - YOUNG,2020,2021,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TODD YOUNG,2021,2022,ok,fail,176,0,176,1680368.03,0.0,0,0
INTERN COMPENSATION - YOUNG,2021,2030,ok,ok,28,0,28,51383.63,0.0,0,0
STATIONERY Funding Year X (REVOLVING) STATIONERY REVOLVING FUND,,2032,ok,fail,0,0,0,0.0,0.0,0,0
LEGAL COUNSEL,2019,2033,ok,fail,0,0,0,0.0,0.0,0,0
LEGAL COUNSEL,2020,2034,ok,fail,0,0,0,0.0,0.0,0,0
LEGAL COUNSEL,2021,2035,ok,fail,7,0,7,458424.27,0.0,0,0
SECRETARY FOR THE MINORITY (D),2019,2036,ok,banner_missing,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MINORITY (D),2020,2037,ok,banner_missing,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MAJORITY (D),2021,2038,ok,fail,1,0,1,169.59,0.0,0,0
SECRETARY FOR THE MAJORITY (R),2019,2039,ok,banner_missing,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MAJORITY (R),2020,2040,ok,banner_missing,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MINORITY (R),2021,2041,ok,fail,0,0,0,0.0,0.0,0,0
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2019,2042,ok,banner_missing,0,0,0,0.0,0.0,0,0
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2020,2043,ok,banner_missing,0,0,0,0.0,0.0,0,0
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2021,2044,ok,fail,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE,2018,2045,ok,banner_missing,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE,2019,2046,ok,banner_missing,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE,2019,2047,ok,banner_missing,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE,2020,2048,ok,banner_missing,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE,2020,2049,ok,banner_missing,0,0,0,0.0,0.0,0,0
